client_id,contact,contact_duration,number_contacts,pdays,previous_campaing_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
533,telephone,79,2,999,0,,0,1,2022-05-03
534,telephone,358,1,999,0,,0,1,2022-05-29
535,telephone,162,1,999,0,,0,1,2022-05-20
536,telephone,150,1,999,0,,0,1,2022-05-30
537,telephone,26,1,999,0,,0,1,2022-05-23
538,telephone,250,1,999,0,,0,1,2022-05-29
539,telephone,792,1,999,0,,0,1,2022-05-09
540,telephone,146,1,999,0,,0,1,2022-05-23
541,telephone,440,1,999,0,,0,1,2022-05-26
542,telephone,289,1,999,0,,0,1,2022-05-18
543,telephone,242,2,999,0,,0,1,2022-05-29
544,telephone,123,1,999,0,,0,1,2022-05-25
545,telephone,161,2,999,0,,0,1,2022-05-01
546,telephone,268,2,999,0,,0,1,2022-05-28
547,telephone,259,2,999,0,,0,1,2022-05-03
548,telephone,26,1,999,0,,0,1,2022-05-25
549,telephone,153,1,999,0,,0,1,2022-05-03
550,telephone,424,2,999,0,,0,1,2022-05-04
551,telephone,375,1,999,0,,0,1,2022-05-22
552,telephone,179,2,999,0,,0,1,2022-05-11
553,telephone,383,1,999,0,,0,1,2022-05-14
554,telephone,440,1,999,0,,0,1,2022-05-25
555,telephone,195,1,999,0,,0,1,2022-05-13
556,telephone,1297,3,999,0,,1,1,2022-05-02
557,telephone,217,1,999,0,,0,1,2022-05-12
558,telephone,87,1,999,0,,0,1,2022-05-19
559,telephone,427,1,999,0,,0,1,2022-05-21
560,telephone,189,1,999,0,,0,1,2022-05-18
561,telephone,502,1,999,0,,0,1,2022-05-22
562,telephone,260,1,999,0,,0,1,2022-05-27
563,telephone,209,1,999,0,,0,1,2022-05-06
564,telephone,179,1,999,0,,0,1,2022-05-12
565,telephone,179,1,999,0,,0,1,2022-05-16
566,telephone,69,1,999,0,,0,1,2022-05-23
567,telephone,105,2,999,0,,0,1,2022-05-14
568,telephone,266,3,999,0,,0,1,2022-05-29
569,telephone,87,2,999,0,,0,1,2022-05-21
570,telephone,524,2,999,0,,0,1,2022-05-22
571,telephone,155,2,999,0,,0,1,2022-05-17
572,telephone,162,2,999,0,,0,1,2022-05-25
573,telephone,316,4,999,0,,0,1,2022-05-27
574,telephone,352,2,999,0,,0,1,2022-05-24
575,telephone,695,3,999,0,,0,1,2022-05-30
576,telephone,76,4,999,0,,0,1,2022-05-31
577,telephone,535,2,999,0,,0,1,2022-05-12
578,telephone,310,2,999,0,,0,1,2022-05-08
579,telephone,390,3,999,0,,0,1,2022-05-02
580,telephone,369,1,999,0,,0,1,2022-05-13
581,telephone,112,2,999,0,,0,1,2022-05-02
582,telephone,79,1,999,0,,0,1,2022-05-13
583,telephone,140,2,999,0,,0,1,2022-05-28
584,telephone,315,1,999,0,,0,1,2022-05-18
585,telephone,262,2,999,0,,0,1,2022-05-07
586,telephone,174,2,999,0,,0,1,2022-05-06
587,telephone,424,2,999,0,,0,1,2022-05-10
588,telephone,135,1,999,0,,0,1,2022-05-06
589,telephone,36,5,999,0,,0,1,2022-05-09
590,telephone,1906,3,999,0,,0,1,2022-05-15
591,telephone,219,2,999,0,,0,1,2022-05-06
592,telephone,135,1,999,0,,0,1,2022-05-20
593,telephone,147,2,999,0,,0,1,2022-05-26
594,telephone,407,2,999,0,,0,1,2022-05-23
595,telephone,402,4,999,0,,0,1,2022-05-14
596,telephone,209,1,999,0,,0,1,2022-05-30
597,telephone,92,2,999,0,,0,1,2022-05-11
598,telephone,208,1,999,0,,0,1,2022-05-07
599,telephone,193,1,999,0,,0,1,2022-05-27
600,telephone,65,1,999,0,,0,1,2022-05-31
601,telephone,284,2,999,0,,0,1,2022-05-10
602,telephone,285,1,999,0,,0,1,2022-05-25
603,telephone,231,1,999,0,,0,1,2022-05-14
604,telephone,278,1,999,0,,0,1,2022-05-07
605,telephone,389,1,999,0,,0,1,2022-05-22
606,telephone,158,1,999,0,,0,1,2022-05-23
607,telephone,78,2,999,0,,0,1,2022-05-06
608,telephone,258,5,999,0,,0,1,2022-05-22
609,telephone,87,1,999,0,,0,1,2022-05-18
610,telephone,147,2,999,0,,0,1,2022-05-27
611,telephone,635,1,999,0,,0,1,2022-05-01
612,telephone,289,1,999,0,,0,1,2022-05-22
613,telephone,170,3,999,0,,0,1,2022-05-31
614,telephone,802,1,999,0,,0,1,2022-05-20
615,telephone,381,2,999,0,,0,1,2022-05-13
616,telephone,218,4,999,0,,0,1,2022-05-31
617,telephone,57,2,999,0,,0,1,2022-05-01
618,telephone,304,2,999,0,,0,1,2022-05-06
619,telephone,241,3,999,0,,0,1,2022-05-11
620,telephone,230,1,999,0,,0,1,2022-05-01
621,telephone,79,4,999,0,,0,1,2022-05-11
622,telephone,262,3,999,0,,0,1,2022-05-04
623,telephone,392,2,999,0,,0,1,2022-05-07
624,telephone,201,2,999,0,,0,1,2022-05-27
625,telephone,145,1,999,0,,0,1,2022-05-06
626,telephone,252,1,999,0,,0,1,2022-05-01
627,telephone,329,1,999,0,,0,1,2022-05-18
628,telephone,328,2,999,0,,0,1,2022-05-22
629,telephone,191,2,999,0,,0,1,2022-05-16
630,telephone,116,2,999,0,,0,1,2022-05-29
631,telephone,246,1,999,0,,0,1,2022-05-03
632,telephone,532,2,999,0,,0,1,2022-05-29
633,telephone,293,1,999,0,,0,1,2022-05-30
634,telephone,416,3,999,0,,0,1,2022-05-21
635,telephone,37,2,999,0,,0,1,2022-05-23
636,telephone,132,2,999,0,,0,1,2022-05-15
637,telephone,530,2,999,0,,0,1,2022-05-13
638,telephone,175,3,999,0,,0,1,2022-05-05
639,telephone,90,5,999,0,,0,1,2022-05-30
640,telephone,524,2,999,0,,0,1,2022-05-17
641,telephone,29,3,999,0,,0,1,2022-05-06
642,telephone,311,2,999,0,,0,1,2022-05-07
643,telephone,412,1,999,0,,0,1,2022-05-25
644,telephone,211,2,999,0,,0,1,2022-05-08
645,telephone,312,3,999,0,,0,1,2022-05-30
646,telephone,392,1,999,0,,0,1,2022-05-27
647,telephone,191,1,999,0,,0,1,2022-05-10
648,telephone,284,2,999,0,,0,1,2022-05-29
649,telephone,328,1,999,0,,0,1,2022-05-21
650,telephone,100,1,999,0,,0,1,2022-05-10
651,telephone,226,1,999,0,,0,1,2022-05-05
652,telephone,507,1,999,0,,0,1,2022-05-25
653,telephone,333,2,999,0,,0,1,2022-05-18
654,telephone,128,2,999,0,,0,1,2022-05-13
655,telephone,322,2,999,0,,0,1,2022-05-15
656,telephone,202,4,999,0,,0,1,2022-05-17
657,telephone,92,2,999,0,,0,1,2022-05-12
658,telephone,205,2,999,0,,0,1,2022-05-30
659,telephone,739,3,999,0,,0,1,2022-05-17
660,telephone,273,2,999,0,,0,1,2022-05-05
661,telephone,339,3,999,0,,0,1,2022-05-18
662,telephone,262,1,999,0,,0,1,2022-05-06
663,telephone,308,3,999,0,,0,1,2022-05-21
664,telephone,467,2,999,0,,0,1,2022-05-06
665,telephone,245,2,999,0,,0,1,2022-05-14
666,telephone,160,3,999,0,,0,1,2022-05-06
667,telephone,189,2,999,0,,0,1,2022-05-26
668,telephone,477,1,999,0,,0,1,2022-05-04
669,telephone,65,3,999,0,,0,1,2022-05-27
670,telephone,191,1,999,0,,0,1,2022-05-21
671,telephone,196,2,999,0,,0,1,2022-05-11
672,telephone,221,2,999,0,,0,1,2022-05-18
673,telephone,197,2,999,0,,0,1,2022-05-14
674,telephone,178,2,999,0,,0,1,2022-05-10
675,telephone,221,2,999,0,,0,1,2022-05-17
676,telephone,64,2,999,0,,0,1,2022-05-12
677,telephone,75,2,999,0,,0,1,2022-05-31
678,telephone,400,2,999,0,,0,1,2022-05-31
679,telephone,378,3,999,0,,0,1,2022-05-28
680,telephone,118,2,999,0,,0,1,2022-05-03
681,telephone,1597,2,999,0,,1,1,2022-05-24
682,telephone,346,2,999,0,,0,1,2022-05-13
683,telephone,107,2,999,0,,0,1,2022-05-17
684,telephone,60,3,999,0,,0,1,2022-05-15
685,telephone,276,2,999,0,,0,1,2022-05-19
686,telephone,176,2,999,0,,0,1,2022-05-19
687,telephone,390,2,999,0,,0,1,2022-05-21
688,telephone,251,3,999,0,,0,1,2022-05-27
689,telephone,716,2,999,0,,0,1,2022-05-25
690,telephone,189,3,999,0,,0,1,2022-05-30
691,telephone,125,2,999,0,,0,1,2022-05-30
692,telephone,234,2,999,0,,0,1,2022-05-09
693,telephone,79,2,999,0,,0,1,2022-05-05
694,telephone,13,6,999,0,,0,1,2022-05-19
695,telephone,296,3,999,0,,0,1,2022-05-06
696,telephone,114,2,999,0,,0,1,2022-05-04
697,telephone,283,3,999,0,,0,1,2022-05-09
698,telephone,109,2,999,0,,0,1,2022-05-31
699,telephone,132,2,999,0,,0,1,2022-05-15
700,telephone,144,2,999,0,,0,1,2022-05-26
701,telephone,121,2,999,0,,0,1,2022-05-03
702,telephone,95,3,999,0,,0,1,2022-05-15
703,telephone,31,3,999,0,,0,1,2022-05-23
704,telephone,112,3,999,0,,0,1,2022-05-20
705,telephone,161,2,999,0,,0,1,2022-05-12
706,telephone,87,4,999,0,,0,1,2022-05-12
707,telephone,593,2,999,0,,0,1,2022-05-29
708,telephone,99,2,999,0,,0,1,2022-05-23
709,telephone,198,2,999,0,,0,1,2022-05-31
710,telephone,285,2,999,0,,0,1,2022-05-22
711,telephone,190,3,999,0,,0,1,2022-05-16
712,telephone,172,5,999,0,,0,1,2022-05-29
713,telephone,178,2,999,0,,0,1,2022-05-03
714,telephone,174,2,999,0,,0,1,2022-05-22
715,telephone,631,2,999,0,,0,1,2022-05-21
716,telephone,152,3,999,0,,0,1,2022-05-06
717,telephone,176,5,999,0,,0,1,2022-05-06
718,telephone,32,3,999,0,,0,1,2022-05-02
719,telephone,1529,2,999,0,,0,1,2022-05-08
720,telephone,254,2,999,0,,0,1,2022-05-27
721,telephone,214,2,999,0,,0,1,2022-05-11
722,telephone,147,3,999,0,,0,1,2022-05-14
723,telephone,800,4,999,0,,0,1,2022-05-19
724,telephone,106,2,999,0,,0,1,2022-05-22
725,telephone,135,2,999,0,,0,1,2022-05-21
726,telephone,112,4,999,0,,0,1,2022-05-19
727,telephone,222,2,999,0,,0,1,2022-05-03
728,telephone,314,3,999,0,,0,1,2022-05-12
729,telephone,421,2,999,0,,0,1,2022-05-20
730,telephone,410,2,999,0,,0,1,2022-05-26
731,telephone,207,3,999,0,,0,1,2022-05-27
732,telephone,239,2,999,0,,0,1,2022-05-07
733,telephone,83,4,999,0,,0,1,2022-05-17
734,telephone,160,3,999,0,,0,1,2022-05-01
735,telephone,42,3,999,0,,0,1,2022-05-07
736,telephone,55,2,999,0,,0,1,2022-05-29
737,telephone,157,2,999,0,,0,1,2022-05-24
738,telephone,303,3,999,0,,0,1,2022-05-16
739,telephone,336,3,999,0,,0,1,2022-05-29
740,telephone,233,2,999,0,,0,1,2022-05-22
741,telephone,211,2,999,0,,0,1,2022-05-07
742,telephone,88,5,999,0,,0,1,2022-05-06
743,telephone,139,2,999,0,,0,1,2022-05-29
744,telephone,329,3,999,0,,0,1,2022-05-22
745,telephone,305,2,999,0,,0,1,2022-05-28
746,telephone,206,2,999,0,,0,1,2022-05-24
747,telephone,128,2,999,0,,0,1,2022-05-20
748,telephone,122,3,999,0,,0,1,2022-05-08
749,telephone,343,3,999,0,,0,1,2022-05-04
750,telephone,126,2,999,0,,0,1,2022-05-22
751,telephone,249,3,999,0,,0,1,2022-05-10
752,telephone,59,3,999,0,,0,1,2022-05-22
753,telephone,166,3,999,0,,0,1,2022-05-21
754,telephone,190,3,999,0,,0,1,2022-05-11
755,telephone,216,2,999,0,,0,1,2022-05-27
756,telephone,51,3,999,0,,0,1,2022-05-06
757,telephone,169,3,999,0,,0,1,2022-05-15
758,telephone,148,3,999,0,,0,1,2022-05-13
759,telephone,132,3,999,0,,0,1,2022-05-30
760,telephone,117,3,999,0,,0,1,2022-05-16
761,telephone,275,4,999,0,,0,1,2022-05-27
762,telephone,124,2,999,0,,0,1,2022-05-17
763,telephone,118,3,999,0,,0,1,2022-05-07
764,telephone,479,2,999,0,,0,1,2022-05-17
765,telephone,285,3,999,0,,0,1,2022-05-21
766,telephone,322,2,999,0,,0,1,2022-05-30
767,telephone,202,2,999,0,,0,1,2022-05-02
768,telephone,162,2,999,0,,0,1,2022-05-19
769,telephone,216,3,999,0,,0,1,2022-05-29
770,telephone,195,2,999,0,,0,1,2022-05-30
771,telephone,96,2,999,0,,0,1,2022-05-27
772,telephone,149,2,999,0,,0,1,2022-05-16
773,telephone,720,2,999,0,,0,1,2022-05-19
774,telephone,92,2,999,0,,0,1,2022-05-26
775,telephone,188,2,999,0,,0,1,2022-05-21
776,telephone,70,2,999,0,,0,1,2022-05-17
777,telephone,141,3,999,0,,0,1,2022-05-07
778,telephone,395,2,999,0,,0,1,2022-05-14
779,telephone,629,2,999,0,,0,1,2022-05-14
780,telephone,261,3,999,0,,0,1,2022-05-21
781,telephone,502,1,999,0,,0,1,2022-05-23
782,telephone,446,1,999,0,,0,1,2022-05-23
783,telephone,131,3,999,0,,0,1,2022-05-17
784,telephone,198,3,999,0,,0,1,2022-05-13
785,telephone,312,1,999,0,,0,1,2022-05-28
786,telephone,275,6,999,0,,0,1,2022-05-19
787,telephone,120,2,999,0,,0,1,2022-05-10
788,telephone,333,4,999,0,,0,1,2022-05-09
789,telephone,113,1,999,0,,0,1,2022-05-25
790,telephone,150,1,999,0,,0,1,2022-05-17
791,telephone,91,1,999,0,,0,1,2022-05-21
792,telephone,296,1,999,0,,0,1,2022-05-24
793,telephone,128,3,999,0,,0,1,2022-05-02
794,telephone,298,1,999,0,,0,1,2022-05-13
795,telephone,326,1,999,0,,0,1,2022-05-19
796,telephone,292,1,999,0,,0,1,2022-05-12
797,telephone,215,1,999,0,,0,1,2022-05-09
798,telephone,97,1,999,0,,0,1,2022-05-20
799,telephone,32,1,999,0,,0,1,2022-05-14
800,telephone,162,1,999,0,,0,1,2022-05-18
801,telephone,421,1,999,0,,0,1,2022-05-07
802,telephone,268,1,999,0,,0,1,2022-05-04
803,telephone,232,1,999,0,,0,1,2022-05-26
804,telephone,152,3,999,0,,0,1,2022-05-06
805,telephone,104,2,999,0,,0,1,2022-05-22
806,telephone,852,1,999,0,,0,1,2022-05-29
807,telephone,159,2,999,0,,0,1,2022-05-25
808,telephone,416,2,999,0,,0,1,2022-05-28
809,telephone,174,1,999,0,,0,1,2022-05-31
810,telephone,139,1,999,0,,0,1,2022-05-03
811,telephone,193,1,999,0,,0,1,2022-05-22
812,telephone,294,1,999,0,,0,1,2022-05-30
813,telephone,102,1,999,0,,0,1,2022-05-17
814,telephone,124,1,999,0,,0,1,2022-05-25
815,telephone,143,1,999,0,,0,1,2022-05-13
816,telephone,231,1,999,0,,0,1,2022-05-18
817,telephone,128,1,999,0,,0,1,2022-05-03
818,telephone,74,1,999,0,,0,1,2022-05-21
819,telephone,105,2,999,0,,0,1,2022-05-21
820,telephone,992,1,999,0,,1,1,2022-05-06
821,telephone,168,1,999,0,,0,1,2022-05-19
822,telephone,250,1,999,0,,0,1,2022-05-07
823,telephone,254,1,999,0,,0,1,2022-05-21
824,telephone,149,1,999,0,,0,1,2022-05-08
825,telephone,133,2,999,0,,0,1,2022-05-30
826,telephone,374,1,999,0,,0,1,2022-05-31
827,telephone,425,6,999,0,,0,1,2022-05-28
828,telephone,207,1,999,0,,0,1,2022-05-08
829,telephone,464,1,999,0,,0,1,2022-05-31
830,telephone,439,1,999,0,,0,1,2022-05-21
831,telephone,83,3,999,0,,0,1,2022-05-17
832,telephone,732,2,999,0,,1,1,2022-05-09
833,telephone,149,1,999,0,,0,1,2022-05-14
834,telephone,142,1,999,0,,0,1,2022-05-21
835,telephone,121,1,999,0,,0,1,2022-05-16
836,telephone,359,1,999,0,,0,1,2022-05-28
837,telephone,112,1,999,0,,0,1,2022-05-31
838,telephone,274,4,999,0,,0,1,2022-05-24
839,telephone,325,2,999,0,,0,1,2022-05-21
840,telephone,1521,1,999,0,,0,1,2022-05-10
841,telephone,216,1,999,0,,0,1,2022-05-09
842,telephone,161,1,999,0,,0,1,2022-05-26
843,telephone,122,2,999,0,,0,1,2022-05-05
844,telephone,800,1,999,0,,0,1,2022-05-14
845,telephone,615,1,999,0,,0,1,2022-05-20
846,telephone,111,1,999,0,,0,1,2022-05-01
847,telephone,359,1,999,0,,0,1,2022-05-21
848,telephone,327,3,999,0,,0,1,2022-05-02
849,telephone,236,1,999,0,,0,1,2022-05-28
850,telephone,227,1,999,0,,0,1,2022-05-23
851,telephone,109,1,999,0,,0,1,2022-05-07
852,telephone,492,2,999,0,,0,1,2022-05-16
853,telephone,298,1,999,0,,0,1,2022-05-27
854,telephone,83,2,999,0,,0,1,2022-05-02
855,telephone,241,2,999,0,,0,1,2022-05-14
856,telephone,1138,1,999,0,,1,1,2022-05-19
857,telephone,131,1,999,0,,0,1,2022-05-14
858,telephone,123,1,999,0,,0,1,2022-05-09
859,telephone,125,1,999,0,,0,1,2022-05-03
860,telephone,295,2,999,0,,0,1,2022-05-08
861,telephone,287,1,999,0,,0,1,2022-05-31
862,telephone,109,1,999,0,,0,1,2022-05-05
863,telephone,140,2,999,0,,0,1,2022-05-10
864,telephone,52,1,999,0,,0,1,2022-05-07
865,telephone,233,1,999,0,,0,1,2022-05-17
866,telephone,254,1,999,0,,0,1,2022-05-26
867,telephone,255,1,999,0,,0,1,2022-05-11
868,telephone,126,1,999,0,,0,1,2022-05-21
869,telephone,184,2,999,0,,0,1,2022-05-09
870,telephone,591,1,999,0,,1,1,2022-05-18
871,telephone,294,1,999,0,,0,1,2022-05-07
872,telephone,285,1,999,0,,0,1,2022-05-19
873,telephone,173,1,999,0,,0,1,2022-05-28
874,telephone,336,1,999,0,,0,1,2022-05-15
875,telephone,344,1,999,0,,0,1,2022-05-02
876,telephone,786,1,999,0,,1,1,2022-05-11
877,telephone,153,1,999,0,,0,1,2022-05-07
878,telephone,99,2,999,0,,0,1,2022-05-16
879,telephone,243,1,999,0,,0,1,2022-05-17
880,telephone,260,1,999,0,,0,1,2022-05-25
881,telephone,164,2,999,0,,0,1,2022-05-19
882,telephone,255,2,999,0,,0,1,2022-05-29
883,telephone,47,1,999,0,,0,1,2022-05-07
884,telephone,110,2,999,0,,0,1,2022-05-31
885,telephone,463,1,999,0,,0,1,2022-05-27
886,telephone,192,1,999,0,,0,1,2022-05-07
887,telephone,388,7,999,0,,0,1,2022-05-15
888,telephone,221,1,999,0,,0,1,2022-05-02
889,telephone,25,1,999,0,,0,1,2022-05-08
890,telephone,256,6,999,0,,0,1,2022-05-02
891,telephone,104,1,999,0,,0,1,2022-05-05
892,telephone,283,2,999,0,,0,1,2022-05-25
893,telephone,448,1,999,0,,0,1,2022-05-10
894,telephone,127,1,999,0,,0,1,2022-05-29
895,telephone,378,1,999,0,,0,1,2022-05-04
896,telephone,67,1,999,0,,0,1,2022-05-23
897,telephone,221,2,999,0,,0,1,2022-05-23
898,telephone,150,1,999,0,,0,1,2022-05-05
899,telephone,144,2,999,0,,0,1,2022-05-23
900,telephone,296,2,999,0,,0,1,2022-05-11
901,telephone,161,1,999,0,,0,1,2022-05-25
902,telephone,401,2,999,0,,0,1,2022-05-24
903,telephone,435,2,999,0,,0,1,2022-05-16
904,telephone,388,1,999,0,,0,1,2022-05-07
905,telephone,245,1,999,0,,0,1,2022-05-08
906,telephone,143,1,999,0,,0,1,2022-05-04
907,telephone,423,1,999,0,,0,1,2022-05-16
908,telephone,231,1,999,0,,0,1,2022-05-25
909,telephone,181,1,999,0,,0,1,2022-05-21
910,telephone,107,1,999,0,,0,1,2022-05-03
911,telephone,227,1,999,0,,0,1,2022-05-14
912,telephone,69,1,999,0,,0,1,2022-05-23
913,telephone,799,1,999,0,,0,1,2022-05-28
914,telephone,109,1,999,0,,0,1,2022-05-26
915,telephone,127,1,999,0,,0,1,2022-05-29
916,telephone,45,1,999,0,,0,1,2022-05-19
917,telephone,120,1,999,0,,0,1,2022-05-22
918,telephone,68,3,999,0,,0,1,2022-05-21
919,telephone,180,2,999,0,,0,1,2022-05-06
920,telephone,112,3,999,0,,0,1,2022-05-20
921,telephone,444,1,999,0,,0,1,2022-05-07
922,telephone,246,2,999,0,,0,1,2022-05-13
923,telephone,148,4,999,0,,0,1,2022-05-16
924,telephone,223,3,999,0,,0,1,2022-05-08
925,telephone,566,2,999,0,,0,1,2022-05-23
926,telephone,274,2,999,0,,0,1,2022-05-09
927,telephone,49,3,999,0,,0,1,2022-05-20
928,telephone,97,2,999,0,,0,1,2022-05-24
929,telephone,376,2,999,0,,0,1,2022-05-29
930,telephone,421,2,999,0,,0,1,2022-05-21
931,telephone,511,2,999,0,,0,1,2022-05-08
932,telephone,121,2,999,0,,0,1,2022-05-17
933,telephone,157,2,999,0,,0,1,2022-05-10
934,telephone,101,1,999,0,,0,1,2022-05-10
935,telephone,328,2,999,0,,0,1,2022-05-11
936,telephone,19,1,999,0,,0,1,2022-05-27
937,telephone,866,2,999,0,,0,1,2022-05-03
938,telephone,229,3,999,0,,0,1,2022-05-31
939,telephone,154,2,999,0,,0,1,2022-05-02
940,telephone,56,1,999,0,,0,1,2022-05-18
941,telephone,199,1,999,0,,0,1,2022-05-16
942,telephone,117,1,999,0,,0,1,2022-05-24
943,telephone,1581,2,999,0,,0,1,2022-05-29
944,telephone,185,1,999,0,,0,1,2022-05-26
945,telephone,202,1,999,0,,0,1,2022-05-01
946,telephone,279,1,999,0,,0,1,2022-05-06
947,telephone,180,5,999,0,,0,1,2022-05-29
948,telephone,530,2,999,0,,0,1,2022-05-12
949,telephone,129,5,999,0,,0,1,2022-05-01
950,telephone,60,1,999,0,,0,1,2022-05-06
951,telephone,432,1,999,0,,0,1,2022-05-05
952,telephone,516,1,999,0,,0,1,2022-05-10
953,telephone,617,1,999,0,,0,1,2022-05-04
954,telephone,179,2,999,0,,0,1,2022-05-01
955,telephone,125,2,999,0,,0,1,2022-05-23
956,telephone,262,2,999,0,,0,1,2022-05-03
957,telephone,396,2,999,0,,0,1,2022-05-22
958,telephone,294,2,999,0,,0,1,2022-05-14
959,telephone,171,2,999,0,,0,1,2022-05-20
960,telephone,614,2,999,0,,0,1,2022-05-12
961,telephone,118,3,999,0,,0,1,2022-05-24
962,telephone,485,4,999,0,,0,1,2022-05-31
963,telephone,406,2,999,0,,0,1,2022-05-03
964,telephone,287,1,999,0,,0,1,2022-05-10
965,telephone,216,2,999,0,,0,1,2022-05-07
966,telephone,37,2,999,0,,0,1,2022-05-24
967,telephone,650,1,999,0,,0,1,2022-05-15
968,telephone,590,3,999,0,,0,1,2022-05-03
969,telephone,55,1,999,0,,0,1,2022-05-18
970,telephone,166,1,999,0,,0,1,2022-05-26
971,telephone,371,2,999,0,,0,1,2022-05-04
972,telephone,48,1,999,0,,0,1,2022-05-07
973,telephone,72,1,999,0,,0,1,2022-05-19
974,telephone,55,1,999,0,,0,1,2022-05-01
975,telephone,92,1,999,0,,0,1,2022-05-03
976,telephone,196,2,999,0,,0,1,2022-05-05
977,telephone,96,1,999,0,,0,1,2022-05-28
978,telephone,144,1,999,0,,0,1,2022-05-28
979,telephone,474,1,999,0,,0,1,2022-05-15
980,telephone,559,1,999,0,,0,1,2022-05-30
981,telephone,1101,1,999,0,,0,1,2022-05-01
982,telephone,229,3,999,0,,0,1,2022-05-29
983,telephone,236,2,999,0,,0,1,2022-05-31
984,telephone,164,1,999,0,,0,1,2022-05-13
985,telephone,93,1,999,0,,0,1,2022-05-07
986,telephone,123,1,999,0,,0,1,2022-05-06
987,telephone,912,2,999,0,,0,1,2022-05-12
988,telephone,209,2,999,0,,0,1,2022-05-19
989,telephone,485,1,999,0,,0,1,2022-05-14
990,telephone,206,2,999,0,,0,1,2022-05-09
991,telephone,239,2,999,0,,0,1,2022-05-23
992,telephone,311,1,999,0,,0,1,2022-05-06
993,telephone,362,1,999,0,,0,1,2022-05-05
994,telephone,274,1,999,0,,0,1,2022-05-18
995,telephone,163,1,999,0,,0,1,2022-05-12
996,telephone,345,1,999,0,,0,1,2022-05-26
997,telephone,329,1,999,0,,0,1,2022-05-02
998,telephone,68,1,999,0,,0,1,2022-05-23
999,telephone,143,3,999,0,,0,1,2022-05-18
1000,telephone,214,2,999,0,,0,1,2022-05-24
1001,telephone,1062,1,999,0,,0,1,2022-05-26
1002,telephone,258,3,999,0,,0,1,2022-05-17
1003,telephone,253,2,999,0,,0,1,2022-05-24
1004,telephone,106,1,999,0,,0,1,2022-05-18
1005,telephone,688,2,999,0,,0,1,2022-05-25
1006,telephone,103,3,999,0,,0,1,2022-05-27
1007,telephone,349,2,999,0,,0,1,2022-05-13
1008,telephone,170,1,999,0,,0,1,2022-05-17
1009,telephone,78,5,999,0,,0,1,2022-05-14
1010,telephone,194,1,999,0,,0,1,2022-05-28
1011,telephone,126,1,999,0,,0,1,2022-05-01
1012,telephone,224,5,999,0,,0,1,2022-05-20
1013,telephone,98,1,999,0,,0,1,2022-05-07
1014,telephone,252,5,999,0,,0,1,2022-05-27
1015,telephone,607,1,999,0,,0,1,2022-05-21
1016,telephone,331,1,999,0,,0,1,2022-05-07
1017,telephone,398,1,999,0,,0,1,2022-05-11
1018,telephone,103,2,999,0,,0,1,2022-05-05
1019,telephone,241,2,999,0,,0,1,2022-05-04
1020,telephone,803,1,999,0,,0,1,2022-05-18
1021,telephone,203,1,999,0,,0,1,2022-05-02
1022,telephone,96,3,999,0,,0,1,2022-05-22
1023,telephone,238,3,999,0,,0,1,2022-05-29
1024,telephone,153,3,999,0,,0,1,2022-05-21
1025,telephone,481,1,999,0,,0,1,2022-05-04
1026,telephone,119,3,999,0,,0,1,2022-05-20
1027,telephone,245,2,999,0,,0,1,2022-05-06
1028,telephone,152,2,999,0,,0,1,2022-05-15
1029,telephone,418,2,999,0,,0,1,2022-05-16
1030,telephone,421,2,999,0,,0,1,2022-05-03
1031,telephone,198,2,999,0,,0,1,2022-05-29
1032,telephone,175,1,999,0,,0,1,2022-05-12
1033,telephone,374,1,999,0,,0,1,2022-05-19
1034,telephone,51,1,999,0,,0,1,2022-05-06
1035,telephone,263,1,999,0,,0,1,2022-05-01
1036,telephone,257,1,999,0,,0,1,2022-05-22
1037,telephone,229,2,999,0,,0,1,2022-05-28
1038,telephone,154,2,999,0,,0,1,2022-05-21
1039,telephone,278,6,999,0,,0,1,2022-05-24
1040,telephone,306,5,999,0,,0,1,2022-05-24
1041,telephone,114,2,999,0,,0,1,2022-05-18
1042,telephone,24,2,999,0,,0,1,2022-05-04
1043,telephone,79,8,999,0,,0,1,2022-05-29
1044,telephone,169,2,999,0,,0,1,2022-05-14
1045,telephone,332,2,999,0,,0,1,2022-05-07
1046,telephone,263,6,999,0,,0,1,2022-05-10
1047,telephone,353,3,999,0,,0,1,2022-05-28
1048,telephone,108,6,999,0,,0,1,2022-05-12
1049,telephone,441,2,999,0,,0,1,2022-05-01
1050,telephone,46,3,999,0,,0,1,2022-05-03
1051,telephone,266,2,999,0,,0,1,2022-05-02
1052,telephone,222,4,999,0,,0,1,2022-05-22
1053,telephone,1009,3,999,0,,0,1,2022-05-22
1054,telephone,105,2,999,0,,0,1,2022-05-16
1055,telephone,381,2,999,0,,0,1,2022-05-25
1056,telephone,228,3,999,0,,0,1,2022-05-01
1057,telephone,128,2,999,0,,0,1,2022-05-20
1058,telephone,550,3,999,0,,0,1,2022-05-13
1059,telephone,764,3,999,0,,0,1,2022-05-31
1060,telephone,113,3,999,0,,0,1,2022-05-05
1061,telephone,396,4,999,0,,0,1,2022-05-09
1062,telephone,42,2,999,0,,0,1,2022-05-03
1063,telephone,234,4,999,0,,0,1,2022-05-15
1064,telephone,50,2,999,0,,0,1,2022-05-18
1065,telephone,110,2,999,0,,0,1,2022-05-09
